Tumor	TaxID	Taxa Name	Other Sample	Tumor Total Genome Length	Other Sample Genome Match	Percent of Length Matching	Average percent identity of Length Matching	Total Mismatches	Total Gaps
BTM-T-251	1177574	Prevotella jejuni	GBM-BM-346-SL	302	301	0.996688742	1	0	0
BTM-T-251	1177574	Prevotella jejuni	01-2020-044_SL	302	297	0.983443709	0.989897744	3	0
BTM-T-251	1177574	Prevotella jejuni	GBM-BM-396-SL	302	301	0.996688742	1	0	0
BTM-T-251	1177574	Prevotella jejuni	GBM-BM-299-SL	302	301	0.996688742	1	0	0
BTM-T-251	1177574	Prevotella jejuni	01-2020-058-SL	302	301	0.996688742	0.996679003	1	0
BTM-T-251	1177574	Prevotella jejuni	02-2020-59-SL	302	301	0.996688742	1	0	0
BTM-T-251	1177574	Prevotella jejuni	GBM-BM-440-SL-PreOp	302	150	0.496688742	0.98	3	0
BTM-T-251	1177574	Prevotella jejuni	01-2020-016_SL	302	150	0.496688742	0.98	3	0
BTM-T-251	1177574	Prevotella jejuni	01-2020-049_SL	302	151	0.5	0.99338	1	0
BTM-T-251	1177574	Prevotella jejuni	GBM-BM-Kit-275-SL	302	301	0.996688742	1	0	0
BTM-T-088	187491	Corynebacterium glaucum	01-2020-043_SL	179	179	1	0.97207	5	0
BTM-T-088	187491	Corynebacterium glaucum	GBM-BM-284-SL	179	176	0.983240223	0.97159	5	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-457-SL-PreOp	735	569	0.77414966	0.985938717	8	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-458-SL-PreOp	735	301	0.40952381	0.98671	4	0
BTM-T-169	851	Fusobacterium nucleatum	01-2020-016_SL	735	117	0.159183673	0.98291	2	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-423-SL-PreOp	735	418	0.568707483	0.976076292	10	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-379-SL	735	166	0.22585034	0.9759	4	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-284-SL	735	166	0.22585034	0.9759	4	0
BTM-T-169	851	Fusobacterium nucleatum	01-2020-041_SL	735	440	0.598639456	0.988635795	5	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-293-SL	735	164	0.223129252	0.97561	4	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-430-SL	735	467	0.63537415	0.976441413	11	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	735	452	0.614965986	0.975661615	11	0
BTM-T-169	851	Fusobacterium nucleatum	01-2020-044_SL	735	117	0.159183673	0.99145	1	0
BTM-T-169	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	735	618	0.840816327	0.978964563	13	0
BTM-T-169	28111	Bacteroides eggerthii	02-2020-52-SL	302	151	0.5	1	0	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-396-SL	652	153	0.234662577	0.97386	4	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-418-SL	652	153	0.234662577	0.98039	3	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	652	376	0.576687117	0.994681755	2	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-430-SL	652	153	0.234662577	0.98693	2	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	652	376	0.576687117	0.976060479	9	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-423-SL-PreOp	652	652	1	0.986195583	9	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-382-SL-PreOp	652	153	0.234662577	0.97386	4	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-299-SL	652	429	0.65797546	0.988348392	5	0
BTM-T-061	851	Fusobacterium nucleatum	GBM-BM-284-SL	652	153	0.234662577	0.97386	4	0
BTM-T-273	1177574	Prevotella jejuni	02-2020-59-SL	302	302	1	0.98013	6	0
BTM-T-273	1177574	Prevotella jejuni	01-2020-058-SL	302	302	1	0.98344	5	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-299-SL	302	302	1	0.98013	6	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-457-SL-PreOp	302	151	0.5	0.97351	4	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-Kit-275-SL	302	302	1	0.97682	7	0
BTM-T-273	1177574	Prevotella jejuni	01-2020-016_SL	302	302	1	1	0	0
BTM-T-273	1177574	Prevotella jejuni	01-2020-049_SL	302	302	1	0.98344	5	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-260-SL	302	302	1	1	0	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-379-SL	302	151	0.5	0.98675	2	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-307-SL	302	302	1	0.98013	6	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-382-SL-PreOp	302	302	1	0.983445	5	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-396-SL	302	302	1	0.98013	6	0
BTM-T-273	1177574	Prevotella jejuni	01-2020-044_SL	302	302	1	0.986755	4	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-346-SL	302	302	1	0.98013	6	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-464-SL-PreOp	302	151	0.5	0.98013	3	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-430-SL	302	151	0.5	0.98013	3	0
BTM-T-273	1177574	Prevotella jejuni	GBM-BM-462-SL-PreOp	302	302	1	0.986755	4	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-382-SL-PreOp	302	302	1	0.990065	3	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-293-SL	302	151	0.5	0.98675	2	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-046_SL	302	302	1	0.990065	3	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-462-SL-PreOp	302	302	1	0.99338	2	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-464-SL-PreOp	302	302	1	0.99338	2	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-044_SL	302	151	0.5	0.98675	2	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-396-SL	302	302	1	0.993375	2	0
BTM-T-273	2682456	Veillonella nakazawae	02-2020-50-SL	302	151	0.5	0.97351	4	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-457-SL-PreOp	302	302	1	0.990065	3	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-440-SL-PreOp	302	302	1	0.990065	3	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-043_SL	302	302	1	0.983445	5	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-458-SL-PreOp	302	302	1	0.99338	2	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-284-SL	302	302	1	0.993375	2	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-041_SL	302	151	0.5	0.99338	1	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-423-SL-PreOp	302	302	1	0.98013	6	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-307-SL	302	302	1	0.993375	2	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-260-SL	302	151	0.5	0.97351	4	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-257-SL	302	150	0.496688742	0.97333	4	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-056_SL	302	302	1	0.983445	5	0
BTM-T-273	2682456	Veillonella nakazawae	02-2020-043_SL	302	150	0.496688742	0.97333	4	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-430-SL	302	302	1	0.993375	2	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-346-SL	302	302	1	0.99669	1	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-299-SL	302	302	1	0.986755	4	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-058-SL	302	302	1	1	0	0
BTM-T-273	2682456	Veillonella nakazawae	02-2020-59-SL	302	302	1	0.99338	2	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-016_SL	302	302	1	0.99669	1	0
BTM-T-273	2682456	Veillonella nakazawae	01-2020-049_SL	302	151	0.5	1	0	0
BTM-T-273	2682456	Veillonella nakazawae	GBM-BM-418-SL	302	302	1	0.990065	3	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-346-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-430-SL	301	150	0.49833887	0.98667	2	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-394-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-041_SL	301	301	1	1	0	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-284-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-257-SL	301	150	0.49833887	1	0	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-379-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-423-SL-PreOp	301	150	0.49833887	1	0	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-016_SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-049_SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-418-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-Kit-275-SL	301	301	1	0.99667608	1	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-058-SL	301	150	0.49833887	1	0	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-299-SL	301	150	0.49833887	0.98667	2	0
BTM-T-273	851	Fusobacterium nucleatum	02-2020-59-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-464-SL-PreOp	301	301	1	0.986708073	4	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-462-SL-PreOp	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	02-2020-50-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-396-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-293-SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-382-SL-PreOp	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-046_SL	301	150	0.49833887	1	0	0
BTM-T-273	851	Fusobacterium nucleatum	01-2020-043_SL	301	150	0.49833887	0.99333	1	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-440-SL-PreOp	301	300	0.996677741	0.986665567	4	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-458-SL-PreOp	301	301	1	0.983387076	5	0
BTM-T-273	851	Fusobacterium nucleatum	GBM-BM-457-SL-PreOp	301	150	0.49833887	1	0	0
T-052	2682456	Veillonella nakazawae	GBM-BM-440-SL-PreOp	532	376	0.706766917	0.992021622	3	0
T-052	2682456	Veillonella nakazawae	GBM-BM-276-SL	532	151	0.283834586	1	0	0
T-052	2682456	Veillonella nakazawae	01-2020-043_SL	532	532	1	0.996240752	2	0
T-052	2682456	Veillonella nakazawae	GBM-BM-458-SL-PreOp	532	376	0.706766917	0.986703457	5	0
T-052	2682456	Veillonella nakazawae	GBM-BM-457-SL-PreOp	532	376	0.706766917	0.992021622	3	0
T-052	2682456	Veillonella nakazawae	GBM-BM-462-SL-PreOp	532	532	1	0.994362932	3	0
T-052	2682456	Veillonella nakazawae	GBM-BM-464-SL-PreOp	532	376	0.706766917	0.992023271	3	0
T-052	2682456	Veillonella nakazawae	01-2020-044_SL	532	532	1	0.986842256	7	0
T-052	2682456	Veillonella nakazawae	GBM-BM-396-SL	532	151	0.283834586	1	0	0
T-052	2682456	Veillonella nakazawae	02-2020-50-SL	532	532	1	0.984963571	8	0
T-052	2682456	Veillonella nakazawae	GBM-BM-293-SL	532	532	1	0.988721635	6	0
T-052	2682456	Veillonella nakazawae	GBM-BM-382-SL-PreOp	532	307	0.577067669	0.996742801	1	0
T-052	2682456	Veillonella nakazawae	01-2020-046_SL	532	376	0.706766917	0.994678856	2	0
T-052	2682456	Veillonella nakazawae	01-2020-049_SL	532	532	1	0.994362932	3	0
T-052	2682456	Veillonella nakazawae	01-2020-016_SL	532	532	1	0.992480883	4	0
T-052	2682456	Veillonella nakazawae	GBM-BM-418-SL	532	307	0.577067669	0.993485603	2	0
T-052	2682456	Veillonella nakazawae	GBM-BM-Kit-275-SL	532	151	0.283834586	1	0	0
T-052	2682456	Veillonella nakazawae	GBM-BM-299-SL	532	532	1	0.992483947	4	0
T-052	2682456	Veillonella nakazawae	01-2020-058-SL	532	532	1	0.996241391	2	0
T-052	2682456	Veillonella nakazawae	02-2020-59-SL	532	532	1	0.990600639	5	0
T-052	2682456	Veillonella nakazawae	GBM-BM-430-SL	532	532	1	0.994362932	3	0
T-052	2682456	Veillonella nakazawae	GBM-BM-346-SL	532	376	0.706766917	1	0	0
T-052	2682456	Veillonella nakazawae	GBM-BM-284-SL	532	532	1	0.988724699	6	0
T-052	2682456	Veillonella nakazawae	GBM-BM-394-SL	532	156	0.293233083	0.99359	1	0
T-052	2682456	Veillonella nakazawae	01-2020-041_SL	532	376	0.706766917	1	0	0
T-052	2682456	Veillonella nakazawae	GBM-BM-423-SL-PreOp	532	532	1	0.998120376	1	0
T-052	2682456	Veillonella nakazawae	GBM-BM-307-SL	532	532	1	0.996242556	2	0
T-052	2682456	Veillonella nakazawae	01-2020-056_SL	532	532	1	0.994362932	3	0
T-052	2682456	Veillonella nakazawae	GBM-BM-260-SL	532	376	0.706766917	0.997343085	1	0
T-052	1177574	Prevotella jejuni	GBM-BM-464-SL-PreOp	149	149	1	0.97987	3	0
T-052	1177574	Prevotella jejuni	GBM-BM-346-SL	149	149	1	0.97987	3	0
T-052	1177574	Prevotella jejuni	GBM-BM-430-SL	149	149	1	0.97315	4	0
T-052	1177574	Prevotella jejuni	GBM-BM-396-SL	149	149	1	0.98658	2	0
T-052	1177574	Prevotella jejuni	GBM-BM-382-SL-PreOp	149	149	1	0.98658	2	0
T-052	1177574	Prevotella jejuni	01-2020-058-SL	149	149	1	0.98658	2	0
T-052	1177574	Prevotella jejuni	02-2020-59-SL	149	149	1	0.98658	2	0
T-052	1177574	Prevotella jejuni	GBM-BM-307-SL	149	149	1	0.98658	2	0
T-052	1177574	Prevotella jejuni	GBM-BM-379-SL	149	149	1	0.97315	4	0
T-052	1177574	Prevotella jejuni	01-2020-046_SL	149	149	1	0.98658	2	0
BTM-T-255	617123	Lachnoanaerobaculum umeaense	GBM-BM-394-SL	302	151	0.5	0.98013	3	0
BTM-T-255	617123	Lachnoanaerobaculum umeaense	01-2020-108-SL	302	302	1	0.990065	3	0
BTM-T-255	617123	Lachnoanaerobaculum umeaense	GBM-BM-257-SL	302	302	1	0.990065	3	0
BTM-T-255	2382163	Streptococcus koreensis	02-2020-50-SL	453	151	0.333333333	0.97351	4	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-396-SL	453	302	0.666666667	1	0	0
BTM-T-255	2382163	Streptococcus koreensis	01-2020-044_SL	453	151	0.333333333	1	0	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-464-SL-PreOp	453	151	0.333333333	0.97351	4	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-462-SL-PreOp	453	302	0.666666667	1	0	0
BTM-T-255	2382163	Streptococcus koreensis	01-2020-108-SL	453	151	0.333333333	0.97351	4	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-379-SL	453	151	0.333333333	0.98675	2	0
BTM-T-255	2382163	Streptococcus koreensis	01-2020-056_SL	453	302	0.666666667	1	0	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-257-SL	453	302	0.666666667	0.986755	4	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-394-SL	453	151	0.333333333	1	0	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-382-SL-PreOp	453	453	1	0.995583333	2	0
BTM-T-255	2382163	Streptococcus koreensis	01-2020-043_SL	453	302	0.666666667	0.983445	5	0
BTM-T-255	2382163	Streptococcus koreensis	01-2020-049_SL	453	151	0.333333333	0.97351	4	0
BTM-T-255	2382163	Streptococcus koreensis	GBM-BM-457-SL-PreOp	453	302	0.666666667	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	GBM-BM-379-SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	01-2020-056_SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	02-2020-52-SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	GBM-BM-299-SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	GBM-BM-396-SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	GBM-BM-Kit-275-SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	01-2020-044_SL	151	151	1	1	0	0
BTM-T-255	28111	Bacteroides eggerthii	GBM-BM-430-SL	151	151	1	1	0	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-462-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-464-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-346-SL	151	151	1	0.98675	2	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-418-SL	151	151	1	0.98675	2	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-457-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	01-2020-058-SL	151	151	1	0.97351	4	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-394-SL	151	151	1	0.98675	2	0
BTM-T-002	1871109	Neisseria sp. RH3002v2g	GBM-BM-379-SL	151	149	0.986754967	0.97987	3	0
BTM-T-002	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-379-SL	151	151	1	0.97351	4	0
BTM-T-002	2972775	Neisseria sp. Marseille-Q5346	02-2020-50-SL	151	151	1	0.98675	2	0
BTM-T-002	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-458-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-002	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-396-SL	151	151	1	0.98013	3	0
BTM-T-257	387090	Phocaeicola coprophilus	02-2020-52-SL	130	130	1	0.98462	2	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-307-SL	151	151	1	0.97351	4	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	01-2020-056_SL	151	151	1	1	0	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-430-SL	151	151	1	0.99338	1	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-299-SL	151	151	1	0.99338	1	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-457-SL-PreOp	151	151	1	0.99338	1	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-464-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-257	2972775	Neisseria sp. Marseille-Q5346	01-2020-058-SL	151	151	1	0.99338	1	0
BTM-T-257	2382163	Streptococcus koreensis	GBM-BM-457-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-257	2382163	Streptococcus koreensis	GBM-BM-284-SL	151	151	1	0.99338	1	0
BTM-T-257	2382163	Streptococcus koreensis	01-2020-056_SL	151	151	1	1	0	0
BTM-T-257	2382163	Streptococcus koreensis	01-2020-108-SL	151	151	1	0.99338	1	0
BTM-T-257	2382163	Streptococcus koreensis	GBM-BM-462-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-257	2382163	Streptococcus koreensis	GBM-BM-396-SL	151	151	1	1	0	0
BTM-T-257	2382163	Streptococcus koreensis	02-2020-50-SL	151	151	1	0.99338	1	0
BTM-T-257	2382163	Streptococcus koreensis	GBM-BM-458-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-346-SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	02-2020-043_SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-430-SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-394-SL	302	149	0.493377483	0.98658	2	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-041_SL	302	302	1	1	0	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-284-SL	302	151	0.5	0.97351	4	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-307-SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-260-SL	302	151	0.5	1	0	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-257-SL	302	151	0.5	0.98013	3	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-056_SL	302	302	1	0.990065	3	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-379-SL	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-423-SL-PreOp	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-016_SL	302	151	0.5	0.98675	2	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-049_SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-418-SL	302	302	1	0.98675	4	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-Kit-275-SL	302	302	1	0.98344	5	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-058-SL	302	302	1	1	0	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-299-SL	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	02-2020-59-SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-464-SL-PreOp	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-044_SL	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-108-SL	302	300	0.993377483	0.983332433	5	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-462-SL-PreOp	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	02-2020-50-SL	302	151	0.5	0.98675	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-396-SL	302	302	1	0.99338	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-293-SL	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-382-SL-PreOp	302	302	1	0.99669	1	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-046_SL	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-276-SL	302	151	0.5	1	0	0
BTM-T-257	2682456	Veillonella nakazawae	01-2020-043_SL	302	302	1	0.990065	3	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-440-SL-PreOp	302	302	1	0.993375	2	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-458-SL-PreOp	302	302	1	0.986755	4	0
BTM-T-257	2682456	Veillonella nakazawae	GBM-BM-457-SL-PreOp	302	302	1	0.990065	3	0
BTM-T-254	2682456	Veillonella nakazawae	01-2020-043_SL	151	151	1	0.99338	1	0
BTM-T-254	2682456	Veillonella nakazawae	01-2020-044_SL	151	148	0.98013245	0.99324	1	0
BTM-T-254	2682456	Veillonella nakazawae	GBM-BM-276-SL	151	150	0.993377483	0.99333	1	0
BTM-T-254	2682456	Veillonella nakazawae	01-2020-041_SL	151	151	1	0.98675	2	0
BTM-T-254	2682456	Veillonella nakazawae	GBM-BM-293-SL	151	148	0.98013245	0.98649	2	0
BTM-T-254	2682456	Veillonella nakazawae	GBM-BM-257-SL	151	144	0.953642384	0.97222	4	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-462-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-430-SL	151	151	1	1	0	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	01-2020-108-SL	151	151	1	0.97351	4	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-464-SL-PreOp	151	151	1	0.97351	4	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	02-2020-50-SL	151	151	1	0.97351	4	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-284-SL	151	151	1	1	0	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-382-SL-PreOp	151	151	1	0.98675	2	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-423-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	01-2020-056_SL	151	151	1	1	0	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-276-SL	151	151	1	0.97351	4	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-458-SL-PreOp	151	151	1	0.98013	3	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-457-SL-PreOp	151	151	1	1	0	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	GBM-BM-299-SL	151	151	1	1	0	0
BTM-T-254	2972775	Neisseria sp. Marseille-Q5346	01-2020-058-SL	151	151	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-423-SL-PreOp	283	283	1	0.9894	3	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-307-SL	283	283	1	0.99293	2	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-056_SL	283	283	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-260-SL	283	283	1	0.99647	1	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-284-SL	283	283	1	0.9788	6	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-382-SL-PreOp	283	283	1	0.99647	1	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-293-SL	283	283	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-041_SL	283	283	1	0.97527	7	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-396-SL	283	283	1	0.99293	2	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-430-SL	283	283	1	0.98587	4	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-464-SL-PreOp	283	283	1	0.99647	1	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-346-SL	283	283	1	0.97527	7	0
BTM-T-254	2682455	Veillonella sp. S12025-13	02-2020-59-SL	283	283	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-457-SL-PreOp	283	283	1	0.99293	2	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-299-SL	283	283	1	0.9894	3	0
BTM-T-254	2682455	Veillonella sp. S12025-13	01-2020-058-SL	283	283	1	1	0	0
BTM-T-254	2682455	Veillonella sp. S12025-13	GBM-BM-Kit-275-SL	283	283	1	1	0	0
